start_map,start_cell,target_map,target_cell
3047,22,3046,442
3047,231,3087,204
3047,247,3007,245
3047,457,3048,36
3048,218,3008,245
3048,22,3047,443
3048,318,3088,262
3048,457,3049,37
3049,22,3048,428
3049,231,3089,204
3049,247,3009,245
3049,455,3050,35
305,131,272,129
305,16,270,422
305,231,1074,175
305,27,270,433
305,459,304,39
3050,20,3049,441
3050,218,3010,245
3050,231,3090,204
3050,453,3051,33
3051,160,4373,187
3051,18,3050,439
3051,260,3091,262
3051,457,3052,36
3052,131,4376,158
3052,22,3051,442
3052,231,3092,233
3052,456,3053,35
3053,173,3093,146
3053,189,4380,216
3053,21,3052,442
3053,455,3054,35
3054,160,3014,187
3054,20,3053,441
3054,452,3055,32
3055,17,3054,438
3055,218,3015,245
3055,453,3056,33
3056,18,3055,439
3056,247,3016,274
3056,453,3057,33
3057,18,3056,438
3057,218,3017,245
3057,376,3097,349
3057,456,3058,35
3058,21,3057,441
3058,218,3018,245
3058,260,3098,233
3058,457,3059,36
3059,218,3019,245
3059,22,3058,442
3059,231,3099,233
3059,241,6852,341
3059,457,3060,36
3060,22,3059,442
3060,231,3100,233
3060,247,3020,274
3060,457,3061,36
3061,218,3021,245
3061,22,3060,442
3061,231,3101,233
3061,457,3062,36
3062,218,3022,245
3062,22,3061,442
3062,260,3102,262
3062,457,3063,37
3063,22,3062,442
3063,247,3023,274
3063,260,3103,262
3063,456,3064,36
3064,21,3063,441
3064,218,3024,245
3064,231,3104,233
3064,457,4422,36
3065,231,3105,233
3065,456,3066,36
3066,21,3065,441
3066,247,3026,216
3066,260,3106,233
3067,218,3027,245
3067,231,3107,262
3067,456,3068,35
3068,21,3067,442
3068,231,3108,233
3068,247,3028,216
3068,456,3069,35
3069,21,3068,442
3069,218,3029,245
3069,231,3109,291
3069,456,4196,35
307,202,308,175
307,455,309,32
3070,21,4314,441
3070,231,3110,262
3070,247,3030,245
3070,456,3071,36
3071,202,3111,175
3071,21,3070,441
3071,218,3031,245
3071,456,3072,36
3072,21,3071,441
3072,218,3032,245
3072,231,3112,204
3072,456,3073,35
3073,21,3072,442
3073,276,3033,245
3073,289,3113,291
3073,456,3074,36
3074,202,3114,117
3074,21,3073,441
3074,218,3034,245
3074,456,3075,35
3075,21,3074,442
3075,218,3035,216
3075,231,3115,291
3075,457,3076,35
3076,21,3075,443
3076,231,3116,146
3076,247,3036,274
3076,456,3077,35
3077,21,3076,442
3077,218,3037,245
3077,231,3117,233
3077,456,3078,36
3078,21,3077,441
3078,247,3038,216
3078,260,3118,204
3078,456,3079,36
3079,21,3078,442
3079,231,3119,233
3079,247,3039,274
3079,456,3080,36
308,160,307,187
308,455,403,37
3080,202,3120,204
3080,21,3079,441
3080,218,3040,245
3080,457,3081,37
3081,218,3041,245
3081,22,3080,442
3081,231,3121,175
3081,457,3082,37
3082,144,3122,117
3082,22,3081,442
3082,247,3042,274
3082,458,3083,37
3083,218,3043,245
3083,23,3082,443
3083,260,3123,262
3083,457,3084,36
3084,218,3044,245
3084,22,3083,442
3084,231,3124,204
3084,457,3085,36
3085,218,3045,245
3085,22,3084,442
3085,231,3125,204
3085,457,3086,36
3086,218,3046,245
3086,22,3085,443
3086,231,3126,204
3086,456,3087,36
3087,21,3086,442
3087,218,3047,245
3087,231,3127,204
3087,456,3088,36
3088,21,3087,442
3088,260,3128,233
3088,276,3048,303
3088,456,3089,50
3089,21,3088,442
3089,218,3049,216
3089,231,3129,204
3089,455,3090,34
309,18,307,441
309,452,317,31
309,456,317,37
3090,20,3089,441
3090,218,3050,245
3091,247,3051,274
3092,218,3052,245
3092,456,3093,36
3093,160,3053,158
3093,21,3092,441
3097,289,3137,291
3097,363,3057,390
3097,455,3098,34
3098,20,3097,441
3098,247,3058,274
3098,260,3138,262
3098,457,3099,36
3099,218,3059,245
3099,22,3098,442
3099,260,3139,262
3099,457,3100,36
31,247,710,245
31,26,30,445
31,318,36,407
31,458,32,39
310,189,403,143
310,347,625,334
310,456,319,20
310,461,319,41
3100,218,3060,245
3100,22,3099,442
3100,231,3140,233
3100,458,3101,37
3101,218,3061,245
3101,23,3100,443
3101,260,3141,262
3101,456,3102,36
3102,21,3101,441
3102,231,3142,233
3102,247,3062,274
3102,457,3103,36
3103,22,3102,442
3103,247,3063,274
3103,260,3143,262
3103,457,3104,37
3104,218,3064,245
3104,22,3103,442
3104,231,3144,233
3104,456,4423,36
3105,218,3065,216
3105,260,3145,262
3105,456,3106,36
3106,21,3105,441
3106,231,3146,262
3106,247,3066,274
3107,247,3067,216
3107,260,3147,204
3107,456,3108,36
3108,21,3107,441
3108,218,3068,216
3108,260,3148,262
3108,456,3109,35
3109,21,3108,442
3109,276,3069,216
3109,289,3149,233
3109,456,4200,36
3110,21,4205,441
3110,247,3070,216
3110,260,3155,233
3110,456,3111,37
3111,189,3071,216
3111,202,3156,146
3111,22,3110,441
3111,453,3112,36
3112,21,3111,439
3112,218,3072,216
3112,260,3157,175
3112,460,3113,36
3113,21,3112,445
3113,305,3073,303
3113,376,3158,291
3113,458,3114,35
3114,131,3074,216
3114,21,3113,444
3114,260,3159,320
3114,458,3115,35
3115,21,3114,444
3115,231,3160,175
3115,276,3075,216
3115,455,3116,35
3116,160,3076,245
3116,202,3161,175
3116,21,3115,441
3116,456,3117,36
3117,144,3162,117
3117,22,3116,442
3117,247,3077,245
3117,455,3118,36
3118,202,3163,204
3118,218,3078,274
3118,22,3117,441
3118,456,3119,36
3119,115,3164,117
3119,21,3118,441
3119,218,3079,245
3119,456,3120,36
3120,189,3080,216
3120,22,3119,442
3120,260,3165,233
3120,459,3121,38
3121,189,3081,245
3121,23,3120,445
3121,318,3166,320
3121,457,3122,35
3122,115,3167,117
3122,131,3082,158
3122,21,3121,443
3122,455,3123,34
3123,20,3122,441
3123,231,3168,204
3123,247,3083,274
3123,456,3124,35
3124,21,3123,442
3124,218,3084,245
3124,231,3169,204
3124,457,3125,36
3125,218,3085,245
3125,22,3124,442
3125,260,3170,233
3125,456,3126,35
3126,21,3125,442
3126,218,3086,245
3126,260,3171,233
3126,456,3127,35
3127,173,3172,175
3127,21,3126,442
3127,218,3087,245
3127,454,3128,33
3128,19,3127,440
3128,247,3088,274
3128,452,3129,31
3129,17,3128,437
3129,218,3089,216
3137,231,3182,233
3137,276,3097,303
3137,457,3138,36
3138,22,3137,442
3138,247,3098,274
3138,260,3183,262
3138,457,3139,37
3139,22,3138,443
3139,247,3099,274
3139,289,3184,291
3139,457,3140,37
314,189,421,274
314,260,412,204
314,455,413,33
3140,218,3100,245
3140,22,3139,442
3140,260,3185,233
3140,457,3141,36
3141,22,3140,442
3141,247,3101,274
3141,260,3186,262
3141,458,3142,37
3142,218,3102,245
3142,23,3141,443
3142,231,3187,204
3142,457,3143,36
3143,22,3142,442
3143,231,3188,233
3143,247,3103,274
3143,457,3144,36
3144,218,3104,245
3144,22,3143,442
3144,231,8678,291
3144,457,4424,36
3145,247,3105,245
3145,456,3146,36
3146,21,3145,441
3146,247,3106,216
3146,456,3147,36
3147,21,3146,441
3147,218,3107,274
3147,260,3192,262
3147,456,3148,36
3148,21,3147,441
3148,247,3108,245
3148,260,3193,291
3148,456,3149,36
3149,21,3148,441
3149,247,3109,303
3149,260,3194,262
3149,456,3150,35
3150,21,3149,442
3150,247,4200,245
3150,260,3195,233
3150,456,3151,36
3151,21,3150,441
3151,218,4201,245
3151,260,3196,233
3151,456,3152,35
3152,21,3151,442
3152,247,4202,274
3152,260,3197,262
3152,456,3153,36
3153,21,3152,441
3153,247,4203,216
3153,260,3198,291
3153,456,3154,36
3154,21,3153,441
3154,247,4205,274
3154,260,3199,262
3154,456,3155,36
3155,21,3154,442
3155,247,3110,274
3155,260,3200,204
3155,456,3156,36
3156,160,3111,216
3156,202,3201,175
3156,21,3155,441
3156,455,3157,34
3157,189,3112,274
3157,20,3156,441
3157,318,3202,233
3157,453,3158,34
3158,19,3157,438
3158,289,3203,320
3158,305,3113,390
3158,454,3159,35
3159,20,3158,439
3159,305,3114,245
3159,347,3204,349
3159,457,3160,35
316,218,412,187
316,454,404,32
316,86,317,59
3160,189,3115,216
3160,202,3205,204
3160,21,3159,443
3160,456,3161,35
3161,144,3206,175
3161,189,3116,231
3161,20,3160,441
3161,458,3162,37
3162,102,3117,129
3162,202,3207,218
3162,23,3161,457
3162,458,3163,37
3163,218,3118,216
3163,22,3162,443
3163,318,3208,262
3163,457,3164,37
3164,102,3119,129
3164,22,3163,442
3164,231,3209,219
3164,459,3165,39
3165,144,3210,146
3165,24,3164,444
3165,247,3120,274
3165,455,3166,35
3166,115,3211,44
3166,20,3165,440
3166,334,3121,317
3166,455,3167,35
3167,102,3122,129
3167,20,3166,441
3167,289,3212,291
3167,458,3168,37
3168,218,3123,245
3168,23,3167,443
3168,231,3213,204
3168,457,3169,36
3169,218,3124,216
3169,22,3168,443
3169,260,3214,233
3169,457,3170,36
317,144,318,175
317,17,309,438
317,22,309,441
317,460,327,39
317,73,316,100
3170,22,3169,443
3170,247,3125,245
3170,260,3215,233
3170,457,3171,36
3171,22,3170,443
3171,247,3126,245
3171,260,3216,204
3171,456,3172,36
3172,160,3127,158
3172,202,3217,204
3172,21,3171,442
318,160,317,129
318,173,319,117
318,260,319,291
318,456,328,33
3182,218,3137,245
3182,456,3183,35
3183,21,3182,441
3183,247,3138,274
3183,452,3184,46
3184,17,3183,438
3184,276,3139,303
3184,454,3185,34
3185,19,3184,439
3185,247,3140,274
3185,347,3230,349
3185,457,3186,36
3186,22,3185,443
3186,231,3231,233
3186,247,3141,274
3186,456,3187,36
3187,21,3186,442
3187,218,3142,245
3187,289,3232,291
3187,456,3188,35
3188,21,3187,442
3188,218,3143,245
3188,231,3233,175
3188,460,8678,38
319,115,320,88
319,131,318,187
319,20,310,442
319,27,310,446
319,276,318,245
319,289,320,233
319,455,329,33
3192,202,4792,204
3192,247,3147,245
3192,456,3193,36
3193,21,3192,441
3193,276,3148,245
3193,289,4790,291
3193,456,3194,36
3194,21,3193,441
3194,247,3149,245
3194,260,4770,262
3194,456,3195,36
3195,21,3194,441
3195,247,3150,274
3195,260,4764,262
3195,456,3196,36
3196,21,3195,441
3196,247,3151,274
3196,289,4741,291
3196,457,3197,36
3197,21,3196,442
3197,247,3152,245
3197,260,3242,262
3197,456,3198,36
3198,21,3197,441
3198,260,3243,204
3198,276,3153,245
3198,456,3199,35
3199,21,3198,442
3199,247,3154,245
3199,260,3244,233
3199,456,3200,36
32,24,31,444
32,305,952,332
32,312,534,372
32,326,534,372
32,347,37,349
32,455,33,48
320,247,319,303
320,260,321,204
320,459,330,37
320,73,319,129
3200,21,3199,441
3200,218,3155,274
3200,231,3245,233
3200,456,3201,34
3201,189,3156,216
3201,20,3200,441
3201,318,3246,204
3201,457,3202,38
3202,23,3201,442
3202,247,3157,332
3202,289,3247,233
3202,458,3203,37
3203,202,3248,262
3203,22,3202,443
3203,305,3158,274
3203,461,3204,38
3204,24,3203,447
3204,318,3249,204
3204,334,3159,332
3204,457,3205,37
3205,189,3160,187
3205,22,3204,442
3205,260,3250,262
3205,458,3206,23
3206,189,3161,158
3206,202,3251,204
3206,24,3205,459
3206,459,3207,38
3207,189,3162,216
3207,202,3252,204
3207,24,3206,444
3207,458,3208,37
3208,23,3207,444
3208,247,3163,332
3208,260,3253,262
3208,455,3209,34
3209,173,3254,146
3209,20,3208,440
3209,218,3164,230
3209,456,3210,36
321,202,322,262
321,218,320,274
3210,131,3165,158
3210,22,3209,441
3210,260,3255,233
3210,458,3211,38
3211,173,3256,175
3211,23,3210,444
3211,454,3212,34
3211,73,3166,129
3212,19,3211,439
3212,276,3167,303
3212,318,3257,276
3212,457,3213,36
3213,218,3168,216
3213,22,3212,442
3213,231,3258,204
3213,456,3214,35
3214,21,3213,441
3214,247,3169,245
3214,260,3259,204
3214,456,3215,36
3215,21,3214,442
3215,231,3260,204
3215,247,3170,274
3215,457,3216,36
3216,202,3261,233
3216,218,3171,274
3216,22,3215,443
3216,456,3217,35
3217,189,3172,187
3217,202,3262,175
3217,21,3216,441
322,247,321,187
322,453,332,31
322,460,332,40
3227,202,3272,204
3227,461,3228,40
3228,26,3227,447
3228,289,3273,262
3228,460,3229,39
3229,231,3274,233
3229,25,3228,445
3229,461,3230,40
323,23,421,445
323,289,413,204
323,456,333,37
3230,26,3229,447
3230,289,3275,291
3230,334,3185,361
3230,456,3231,35
3231,21,3230,441
3231,231,3276,233
3231,247,3186,245
3231,457,3232,36
3232,22,3231,443
3232,260,3277,233
3232,276,3187,274
3232,456,3233,35
3233,173,3278,146
3233,189,3188,245
3233,21,3232,442
3233,456,8668,36
3239,21,3338,441
3239,218,3300,216
3239,231,3378,233
3239,460,3340,40
3242,21,4741,441
3242,247,3197,245
3242,260,3281,262
3242,456,3243,35
3243,21,3242,441
3243,218,3198,274
3243,231,3282,233
3243,456,3244,36
3244,21,3243,441
3244,218,3199,245
3244,231,3283,233
3244,456,3245,36
3245,21,3244,441
3245,247,3200,245
3245,260,3284,262
3245,456,3246,36
3246,21,3245,441
3246,218,3201,332
3246,260,3285,262
3246,458,3247,36
3247,22,3246,444
3247,247,3202,303
3247,260,3286,204
3247,457,3248,36
3248,22,3247,442
3248,247,3203,187
3248,260,3287,291
3248,456,3249,36
3249,21,3248,441
3249,218,3204,332
3249,260,3288,233
3249,458,3250,36
325,455,335,36
3250,22,3249,444
3250,231,3289,233
3250,247,3205,274
3250,457,3251,37
3251,189,3206,187
3251,22,3250,442
3251,260,3290,204
3251,457,3252,37
3252,189,3207,216
3252,22,3251,442
3252,347,3291,320
3252,457,3253,37
3253,173,3292,175
3253,22,3252,442
3253,247,3208,274
3253,456,3254,36
3254,160,3209,187
3254,21,3253,442
3254,260,3293,233
3254,457,3255,36
3255,22,3254,442
3255,247,3210,245
3255,260,3294,247
3255,455,3256,35
3256,189,3211,187
3256,20,3255,441
3256,458,3257,37
3257,22,3256,444
3257,247,3212,289
3257,457,3258,36
3258,218,3213,245
3258,22,3257,443
3258,456,3259,35
3259,21,3258,441
3259,218,3214,245
3259,456,3260,34
3260,20,3259,441
3260,218,3215,216
3260,231,3299,233
3260,456,3261,35
3261,21,3260,441
3261,218,3216,187
3261,260,3300,233
3261,456,3262,36
3262,173,3301,175
3262,189,3217,216
3262,21,3261,442
3265,460,3266,40
3266,231,3305,233
3266,25,3265,446
3266,461,3267,40
3267,231,3306,233
3267,461,3268,40
3268,231,3307,233
3268,461,3269,40
3269,231,3308,233
3269,461,3270,40
327,25,317,446
327,376,328,204
327,461,337,40
3270,260,3309,262
3270,459,3271,39
3271,231,3310,233
3271,462,3272,41
3272,189,3227,216
3272,27,3271,447
3272,289,3311,291
3272,457,3273,36
3273,22,3272,442
3273,260,3312,233
3273,276,3228,274
3273,455,3274,34
3274,20,3273,440
3274,218,3229,245
3274,260,3313,233
3274,457,3275,37
3275,22,3274,443
3275,276,3230,303
3275,289,3314,262
3275,458,3276,37
3276,218,3231,245
3276,23,3275,444
3276,289,3315,262
3276,458,3277,37
3277,23,3276,444
3277,231,3316,233
3277,247,3232,245
3277,456,3278,35
3278,160,3233,187
3278,173,3317,146
3278,21,3277,442
3278,456,8658,36
328,19,318,442
328,218,327,390
328,458,338,35
3281,21,4746,442
3281,231,3320,233
3281,247,3242,274
3281,457,3282,36
3282,218,3243,245
3282,22,3281,442
3282,231,3321,233
3282,457,3283,37
3283,218,3244,245
3283,22,3282,442
3283,231,3322,233
3283,456,3284,36
3284,21,3283,441
3284,231,3323,233
3284,247,3245,274
3284,456,3285,35
3285,21,3284,441
3285,231,3324,233
3285,247,3246,245
3285,456,3286,35
3286,21,3285,442
3286,218,3247,274
3286,231,3325,233
3286,458,3287,37
3287,23,3286,443
3287,260,3326,233
3287,276,3248,245
3287,456,3288,36
3288,21,3287,442
3288,231,3327,233
3288,247,3249,274
3288,456,3289,36
3289,21,3288,441
3289,218,3250,245
3289,231,3328,233
3289,457,3290,37
329,144,330,175
329,19,319,441
329,318,330,320
329,456,339,34
3290,218,3251,274
3290,22,3289,442
3290,260,3329,204
3290,456,3291,36
3291,21,3290,441
3291,231,3330,233
3291,334,3252,361
3291,456,3292,36
3292,160,3253,187
3292,21,3291,441
3292,318,3331,320
3292,458,3293,37
3293,23,3292,444
3293,231,3332,218
3293,247,3254,245
3293,457,3294,37
3294,218,3255,231
3294,22,3293,443
3294,260,3333,262
3295,231,3334,204
3295,457,3296,37
3296,22,3295,442
3296,231,3335,204
3296,456,3297,36
3297,21,3296,442
3297,231,3336,204
3297,457,3298,36
3298,202,3337,204
3298,22,3297,442
3299,218,3260,216
3299,231,3338,204
3299,456,3300,36
33,189,953,216
33,19,32,426
33,318,38,233
33,455,34,48
330,160,329,129
330,23,320,445
330,305,329,303
330,376,331,378
330,454,340,32
3300,21,3299,441
3300,231,3239,204
3300,247,3261,245
3300,455,3301,35
3301,160,3262,187
3301,20,3300,440
3304,434,3343,436
3304,459,3305,39
3305,218,3266,245
3305,231,3344,233
3305,24,3304,460
3305,460,3306,39
3306,218,3267,245
3306,25,3305,446
3306,260,3345,233
3306,457,3307,36
3307,173,3346,175
3307,218,3268,216
3307,22,3306,443
3307,456,3308,36
3308,21,3307,442
3308,218,3269,216
3308,231,3347,204
3308,456,3309,37
3309,22,3308,442
3309,247,3270,274
3309,260,3348,233
3309,457,3310,36
331,392,330,361
331,455,341,35
331,459,341,39
3310,218,3271,245
3310,22,3309,443
3310,347,3349,349
3310,455,3311,35
3311,20,3310,441
3311,260,3350,233
3311,276,3272,274
3311,457,3312,36
3312,202,3351,204
3312,22,3311,428
3312,247,3273,245
3312,456,3313,35
3313,21,3312,441
3313,247,3274,245
3313,260,3352,233
3313,457,3314,36
3314,22,3313,443
3314,231,3353,204
3314,276,3275,274
3314,458,3315,38
3315,23,3314,443
3315,231,3354,204
3315,276,3276,274
3315,456,3316,35
3316,21,3315,442
3316,218,3277,216
3316,231,3355,204
3316,454,3317,35
3317,160,3278,187
3317,20,3316,439
3317,260,3356,262
3317,457,8646,36
332,17,322,439
332,26,322,446
332,453,342,32
332,460,342,40
3320,21,4735,442
3320,218,3281,245
3320,231,3359,204
3320,456,3321,36
3321,21,3320,441
3321,218,3282,245
3321,231,3360,233
3321,456,3322,35
3322,21,3321,441
3322,218,3283,245
3322,231,3361,233
3322,456,3323,35
3323,21,3322,441
3323,218,3284,245
3323,260,3362,262
3323,458,3324,37
3324,218,3285,216
3324,23,3323,443
3324,231,3363,233
3324,456,3325,36
3325,218,3286,245
3325,22,3324,442
3325,231,3364,233
3325,456,3326,37
3326,23,3325,442
3326,231,3365,204
3326,247,3287,274
3326,456,3327,35
3327,21,3326,442
3327,218,3288,216
3327,231,3366,204
3327,457,3328,37
3328,144,3367,146
3328,218,3289,245
3328,22,3327,442
3328,455,3329,35
3329,20,3328,440
3329,218,3290,274
3329,405,3368,407
3329,456,3330,36
333,173,334,204
333,22,323,441
3330,21,3329,441
3330,218,3291,202
3330,231,3369,233
3330,458,3331,38
3331,23,3330,443
3331,231,3370,233
3331,305,3292,332
3331,458,3332,37
3332,189,3293,202
3332,22,3331,444
3332,231,3371,233
3332,457,3333,37
3333,22,3332,443
3333,231,3372,233
3333,247,3294,231
3334,189,3295,216
3334,231,3373,233
3334,455,3335,35
3335,20,3334,440
3335,218,3296,245
3335,376,3374,378
3335,456,3336,35
3336,21,3335,441
3336,218,3297,245
3336,231,3375,204
3336,457,3337,36
3337,189,3298,216
3337,22,3336,442
3337,260,3376,233
3338,218,3299,216
3338,260,6863,233
3338,456,3239,36
334,189,333,158
334,23,413,444
334,231,335,204
334,452,409,31
334,460,409,40
3340,25,3239,445
3340,260,3379,248
3340,460,3341,39
3341,25,3340,446
3341,260,3380,233
3341,458,3342,38
3342,23,3341,444
3342,231,3381,233
3342,458,3343,38
3343,23,3342,444
3343,260,3382,262
3343,421,3304,419
3343,458,3344,37
3344,218,3305,245
3344,23,3343,443
3344,260,3383,233
3344,457,3345,36
3345,22,3344,443
3345,247,3306,245
3345,260,3384,233
3345,456,3346,35
3346,189,3307,187
3346,202,3385,175
3346,21,3345,442
3346,455,3347,34
3347,20,3346,441
3347,218,3308,216
3347,454,3348,48
3348,19,3347,440
3348,247,3309,245
3348,453,3349,33
3349,18,3348,424
3349,363,3310,332
3349,452,3350,32
335,21,325,440
335,218,334,245
335,260,411,262
335,456,345,34
3350,17,3349,437
3350,247,3311,245
3350,451,3351,31
3351,16,3350,437
3351,189,3312,187
3351,452,3352,31
3352,17,3351,438
3352,247,3313,245
3352,318,3391,262
3352,454,3353,33
3353,19,3352,439
3353,202,3392,175
3353,218,3314,216
3353,457,3354,36
3354,218,3315,216
3354,22,3353,443
3354,260,3393,233
3354,455,3355,34
3355,20,3354,441
3355,218,3316,245
3355,260,3394,248
3355,456,3356,36
3356,21,3355,441
3356,231,3395,233
3356,247,3317,245
3356,456,3357,35
3357,160,8646,216
3357,21,3356,442
3357,231,3396,233
3359,21,4761,442
3359,218,3320,245
3359,231,3398,233
3359,456,3360,36
3360,21,3359,441
3360,218,3321,245
3360,405,3399,378
3360,456,3361,35
3361,21,3360,441
3361,218,3322,245
3361,231,3400,233
3361,456,3362,36
3362,21,3361,441
3362,231,3401,233
3362,247,3323,274
3362,456,3363,35
3363,21,3362,441
3363,247,3324,245
3363,260,3402,233
3363,457,3364,36
3364,218,3325,245
3364,22,3363,443
3364,231,3403,204
3364,455,3365,34
3365,189,3326,216
3365,20,3364,441
3365,202,3404,175
3365,456,3366,35
3366,21,3365,441
3366,218,3327,245
3366,260,3405,233
3366,456,3367,36
3367,131,3328,158
3367,21,3366,441
3367,260,3406,262
3367,456,3368,36
3368,21,3367,441
3368,231,3407,233
3368,392,3329,419
3368,457,3369,37
3369,218,3330,245
3369,22,3368,442
3369,260,3408,262
3369,457,3370,37
337,26,327,447
337,455,347,33
337,460,347,38
3370,218,3331,216
3370,22,3369,442
3370,260,3409,262
3370,457,3371,37
3371,218,3332,245
3371,22,3370,442
3371,231,3410,233
3371,456,3372,36
3372,21,3371,441
3372,218,3333,245
3372,231,3411,233
3373,218,3334,216
3373,231,3412,233
3373,457,3374,37
3374,22,3373,442
3374,260,3413,262
3374,457,3375,36
3375,218,3336,216
3375,22,3374,443
3375,260,3414,233
3375,456,3376,35
3376,21,3375,442
3376,231,3415,204
3376,247,3337,274
3376,460,6863,39
3378,22,6863,440
3378,231,3417,204
3378,247,3239,245
3378,455,3379,35
3379,20,3378,441
3379,247,3340,274
3379,260,3418,262
3379,456,3380,36
338,173,339,117
338,21,328,444
338,347,339,291
338,458,348,36
3380,21,3379,441
3380,247,3341,274
3380,260,3419,262
3380,456,3381,35
3381,21,3380,441
3381,218,3342,245
3381,260,3420,262
3381,456,3382,36
3382,21,3381,441
3382,247,3343,274
3382,456,3383,35
3383,247,3344,245
3383,453,3384,32
3384,247,3345,245
3384,451,3385,45
3385,16,3384,437
3385,189,3346,187
339,131,338,187
339,173,340,88
339,20,329,442
339,305,338,361
3391,276,3352,332
